squareMeters,numberOfRooms,hasYard,hasPool,floors,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,cityPartRange_2,cityPartRange_3,cityPartRange_4,cityPartRange_5,cityPartRange_6,cityPartRange_7,cityPartRange_8,cityPartRange_9,cityPartRange_10
-1.2410539350778487,0.6045770635455823,1,1,-0.005874876675417014,7,2021,0,0,1.4758019608847195,-0.596256948526667,-1.3783054619874713,0,6,False,False,False,False,False,False,True,False,False
-0.2832569569959371,-0.9919523712416465,0,0,0.30514800614077475,1,2013,0,1,-1.0256861085326923,-0.20171851064202112,0.3790783655048898,0,3,False,False,False,False,False,False,False,True,False
1.5487473173763053,0.8475271949262476,0,1,-0.4205720537636727,10,2000,1,1,-0.9287534458427675,1.610261343069456,-1.2830026513859332,1,4,False,False,False,False,False,False,False,False,False
-1.2454662936474923,1.6804990739456713,0,1,0.30514800614077475,2,2002,0,1,1.3844281605712778,-0.10032489111572224,0.13129105794089097,1,1,False,False,False,False,True,False,False,False,False
0.9721290935052674,-0.6448807549835532,0,0,0.6161708889569665,4,1991,0,0,0.4230923983382253,0.6480565863402932,-1.0047184444294421,0,2,True,False,False,False,False,False,False,False,False
-0.7691766991576352,-1.1307810177448838,1,1,-0.7315949365798644,4,2019,1,0,1.70718960730583,1.5292154226997952,0.7717259451832265,0,8,False,True,False,False,False,False,False,False,False
-1.5099276580756518,0.049262477532633187,1,0,0.3742642023221507,2,1996,0,1,0.002008573319627696,-0.891126148169475,0.321896679143967,0,0,False,False,False,False,True,False,False,False,False
-0.6913300872503525,-1.165488179370693,0,1,1.6183557335869176,5,1995,1,1,1.6849541577998974,-0.77766185965195,-0.4557742553645832,1,2,False,False,False,False,False,False,False,True,False
1.4427806742672467,0.9516486798036755,0,0,-1.457314996484312,5,2009,0,1,0.027023454013801813,0.06418108342184428,0.7374169333666728,0,6,False,False,False,False,False,False,False,False,True
0.8495985964006422,0.6045770635455823,1,1,0.4433803985035266,9,2009,1,1,-0.7286344002893747,-0.29207608994777046,1.3282943590962084,1,2,False,False,False,False,True,False,False,False,False
0.5496632698213005,1.4028417809391966,0,1,-0.7315949365798644,9,2019,0,0,-0.33117574037083036,0.3907788986987321,1.4731546312105464,0,8,False,False,False,False,False,False,False,False,True
-1.022607167161686,-0.4713449468545066,1,0,-1.5955473888470637,2,2017,0,1,1.3284921079079164,1.5533567606822474,1.5722695542361458,0,2,False,False,True,False,False,False,False,False,False
-1.5312890765477358,-0.401930623602888,0,0,-0.24778156331023282,8,2009,1,0,1.0251866794910551,-0.8407742146632177,0.46294483883424326,0,5,False,False,True,False,False,False,False,False,False
-1.4454581967525266,1.4722561041908153,0,1,0.7544032813197183,1,2005,1,0,-0.7998573244880648,0.20937398757344913,-0.3719077820352298,1,10,False,False,False,False,True,False,False,False,False
0.7285038667670912,-1.165488179370693,0,1,-0.04043297476610499,5,2006,1,1,1.714485614174964,-1.2142752008774411,-1.420238698652148,0,7,True,False,False,False,False,False,False,False,False
0.20690005014137108,0.6739913867972009,1,0,-1.249966407940184,4,2013,1,0,1.195079410872321,0.6011534154029576,1.3549791460646392,0,2,False,False,False,False,False,False,False,False,True
-1.1822925249202145,-1.3043168258739304,1,1,-1.6646635850284397,1,2019,1,0,-1.5305002980970672,0.9853455655808384,0.005491347946860784,0,4,False,False,False,False,False,True,False,False,False
0.40535112961891095,1.1598916495585314,1,0,-0.5588044461264245,1,2007,0,1,1.046032413402867,1.1095010180620206,1.2711126727352857,1,7,False,False,False,False,False,False,False,True,False
1.5463310257786433,-1.165488179370693,1,1,0.4088223004128387,4,1999,0,1,-0.8818505445411912,-0.39036582316203977,-0.8598581723151044,0,2,False,False,False,True,False,False,False,False,False
1.2316177998628766,1.6110847506940527,0,1,1.23821665458935,7,2014,1,0,0.8334059275023868,0.8080791695382614,-0.5587012908142442,0,7,False,False,False,False,False,True,False,False,False
-0.5945383484686478,0.6045770635455823,0,0,0.5816127908662785,6,2003,0,0,-0.027175454156908776,-0.13757152686007693,1.339730696368393,0,1,False,False,False,True,False,False,False,False,False
-1.2408788414838152,-1.0266595328674557,0,0,-1.284524506030872,3,2021,0,1,1.4143070458448748,0.45182199616864677,-1.0047184444294421,1,0,False,False,False,False,False,True,False,False,False
1.6365042267058827,-1.7208027653836422,1,1,-0.8698273289426164,6,2011,1,1,0.6072297145592292,0.8225639723277327,-1.4736082725890094,1,0,True,False,False,False,False,False,False,False,False
0.3338078870968333,-0.19368765384803208,0,1,-1.0080597213053681,5,1993,0,0,-1.0562598516033495,0.16695420797571184,-0.5472649535420597,0,0,False,False,False,False,True,False,False,False,False
0.9400169283595283,-0.4366377852286973,1,0,0.4433803985035266,8,2006,0,1,-0.6525474715112617,0.619776733275135,-1.4507355980446401,1,5,False,False,False,True,False,False,False,False,False
-1.3279003577184518,1.2987202960617688,0,1,-1.0080597213053681,5,2012,1,0,-0.06365548850257936,-0.013071198122002472,1.7095056015023606,0,0,False,False,False,False,False,False,False,False,False
-0.8655832320324661,-1.269609664248121,1,0,0.3397061042314627,4,2013,0,0,-0.07164635316877387,0.968446628993122,-0.9132277462519657,1,5,False,True,False,False,False,False,False,False,False
-0.3916749104214644,0.8475271949262476,0,0,-0.31689775949160875,3,1999,1,1,-1.6183998094252068,-1.7108970108021702,-0.9284761959482118,0,4,False,False,False,False,True,False,False,False,False
0.5965533343034649,1.1251844879327222,0,1,-1.4227568983936238,8,2002,1,1,1.056802709257303,1.4674825727160963,1.1300645130450093,1,7,False,False,False,False,False,False,False,False,True
-1.1393945943820134,-0.5754664317319346,1,0,0.16691561377802286,1,2019,1,1,0.2670968228981673,0.9129215516334821,-0.5853860777826749,0,6,False,False,False,False,False,False,False,True,False
0.18455810754269975,-0.4366377852286973,1,1,-0.38601395567298474,4,2020,1,0,0.30809343292473046,-0.7342074512835363,-0.593010302630798,0,7,False,False,True,False,False,False,False,False,False
-0.9846468759752287,-1.269609664248121,0,1,1.203658556498662,6,2005,1,1,0.16599501342588024,0.7032367874430409,-1.7175834677289465,1,4,False,False,False,False,False,False,False,False,False
0.34445357761406853,-0.2631019770996507,0,0,-1.5264311926656877,4,1990,0,1,-0.15294471542483976,-0.20551214946783503,-0.11649624962310788,1,0,False,False,False,False,False,True,False,False,False
-0.5352866762477201,-0.6101735933577439,0,1,-0.4551301518543607,5,1991,0,1,1.4115276146566331,1.4536875224404093,-0.5701376280864289,0,8,False,False,False,False,True,False,False,False,False
-0.8234907320268189,1.541670427442434,0,0,-0.8007111327612404,3,1993,0,0,-0.3450728963120382,0.5038983109593649,1.1338766254690709,1,9,False,False,False,False,False,False,False,False,False
-0.7399710876728517,1.5069632658166248,1,1,0.3742642023221507,4,2010,1,0,-0.9044334229456539,1.309529247059481,0.3409572412642746,1,6,False,False,False,False,False,True,False,False,False
-0.34723615625576865,0.2922126089132984,0,0,1.1345423603172862,9,2000,0,1,0.3723677791528167,0.6780608206899122,-0.6273193144473517,0,3,False,False,False,False,False,False,False,False,False
0.9287058821849659,-0.15898049222222274,0,1,0.02868322141527096,3,2020,1,0,-0.5924422720655378,0.7680735237387694,-0.8141128232263661,0,1,False,False,False,True,False,False,False,False,False
-1.1154768094370409,-0.0895661689706041,1,1,1.099984262226598,2,2007,1,1,-1.0034506590267598,-1.5698426217332715,0.3066482294477209,0,5,True,False,False,False,False,False,False,False,False
0.00039466533829139787,-0.5060521084803159,0,0,0.8580775755917823,7,1998,1,1,1.6154683780938583,0.6728876768365296,-0.951348870492581,0,9,False,False,False,False,False,False,False,True,False
0.595852959927331,-1.0266595328674557,1,0,1.4455652431334778,7,1996,0,0,-1.5836569195721872,0.31007785458596365,1.6828208145339298,1,5,False,False,False,False,True,False,False,False,False
-0.9904599832971401,-1.6166812805062143,0,1,-0.35145585758229675,5,2020,1,1,0.5818674049665249,0.47079019029771624,1.2673005603112242,1,9,True,False,False,False,False,False,False,False,False
-0.9862577370403367,-0.5754664317319346,1,1,0.7544032813197183,6,2000,0,1,-1.1267879180049793,-0.7731784683123518,0.21515753127024442,0,4,False,False,False,False,False,False,True,False,False
1.2136882158338487,0.8822343565520568,0,0,0.8235194775010943,9,2004,1,0,-0.8366847877322656,0.14039873619501453,-0.42527735597209104,1,6,True,False,False,False,False,False,False,False,False
0.11819763540401296,-1.477852634002977,1,1,-0.4896882499450486,6,2019,1,1,1.629018105136536,-0.3244944580956347,-1.3134995507784255,1,7,False,False,False,False,False,True,False,False,False
0.6238329162538803,-0.6795879166093626,1,1,-0.9389435251239923,10,1996,1,0,0.03258231639028495,0.2817980015208055,-0.7302463498970128,0,6,False,False,True,False,False,False,False,False,False
-1.6439442949488732,-0.9572452096158371,0,0,-0.5242463480357366,8,1991,0,1,-0.9742666315502233,1.1398501286685319,-0.7302463498970128,0,5,False,True,False,False,False,False,False,False,False
-1.1918526351544423,-1.0960738561190744,0,0,-0.8007111327612404,7,1996,0,0,-1.5562100365883016,0.4638926651598728,0.2456544306627366,0,5,False,False,False,False,False,False,True,False,False
-1.5068460108206627,1.4722561041908153,0,0,-1.0426178193960562,7,2021,0,0,-1.5020111284175912,-1.3260151081105052,1.2711126727352857,1,7,True,False,False,False,False,False,False,False,False
-0.37861292830656723,-1.2001953409965023,0,1,0.20147371186871083,2,2003,1,0,1.233991447507703,1.1784762694404554,-0.5815739653586134,0,10,False,False,False,True,False,False,False,False,False
1.6037967433404297,-0.7142950782351719,1,1,-0.4551301518543607,1,1998,0,1,-1.4297459175233103,-0.7514512641281449,-0.0631266756862466,1,9,False,False,False,False,False,False,False,True,False
0.5005670260543144,-1.3043168258739304,1,0,1.41100714504279,1,2005,0,0,0.5439976550267336,1.3622953143639835,0.7679138327591649,0,10,False,False,False,False,False,False,False,True,False
0.6367898422123573,1.0557701646811035,1,1,-1.5609892907563758,10,1997,0,0,1.5081128484480277,0.9056791502387465,0.07029725915590664,1,2,False,False,False,False,False,False,False,False,False
0.8250154557983423,0.9169415181778662,1,0,1.307332850770726,9,2006,1,1,-1.1507605120035629,-0.002035157901452935,1.587518003932392,0,4,False,False,False,False,False,False,False,True,False
-1.146328300705739,-0.7490022398609812,1,0,-0.04043297476610499,4,2007,1,1,-0.3078980041693072,1.2498656546171352,-0.3528472199149222,1,1,True,False,False,False,False,False,False,False,False
-0.02278772651174061,-1.165488179370693,0,1,0.06324131950595893,4,2010,0,0,1.294096646953427,-0.02307260957187549,0.8212834066960263,0,4,False,False,True,False,False,False,False,False,False
1.1735217453625697,-0.9919523712416465,0,0,0.4779384965942146,4,2004,0,1,-0.9162460054956805,0.4235421431034886,-0.35665933233898367,1,7,False,False,False,False,True,False,False,False,False
-1.689048404771896,0.46574841704234504,0,0,0.20147371186871083,6,2020,0,0,-0.5094067653168209,1.0774275261710486,-0.5587012908142442,1,6,False,False,False,False,False,True,False,False,False
-0.3644303471898558,0.11867680078425183,1,1,-0.31689775949160875,10,2005,0,1,-0.9086025697280162,1.3181511534817854,-1.3859296868355944,1,7,False,False,False,False,False,True,False,False,False
-0.005803647890493595,-0.7490022398609812,0,1,-1.457314996484312,3,2002,0,1,-0.6230160151361951,-0.6783374976670042,1.595142228780515,0,1,False,False,False,False,False,False,False,False,True
-0.21588094201185615,-1.6513884421320235,1,1,0.6161708889569665,5,2010,1,1,-1.4353047798997935,-0.5755643731131367,1.4693425187864848,1,3,False,False,False,False,False,False,False,False,False
-1.2337700415660562,-0.4713449468545066,1,1,1.6874719297682936,10,1997,1,1,-1.1900199775374751,-0.2755220296169461,1.1681856372856245,1,9,False,False,True,False,False,False,False,False,False
1.3647239500471238,1.5763775890682432,1,1,-1.6301054869377518,1,1992,0,0,0.188577891830343,-0.39036582316203977,-0.7073736753526436,0,5,False,False,False,False,True,False,False,False,False
-0.6156896546278915,0.11867680078425183,1,0,-1.6992216831191276,7,1998,1,1,-1.2212885784051928,0.7925597379781136,-0.20417483537652287,1,0,False,False,False,False,False,False,False,False,False
0.16347683882106942,0.22279828566167978,0,1,-1.215408309849496,1,2001,1,1,-1.523204291227933,1.3833327660344061,-1.4621719353168248,0,8,True,False,False,False,False,False,False,False,False
0.9021967120482979,1.6457919123198619,1,1,-0.8007111327612404,5,2018,0,0,-0.26968082533098564,0.4497527386272937,-0.6235072020232901,1,7,False,True,False,False,False,False,False,False,False
0.9086401563087296,0.569869901919773,0,0,0.20147371186871083,5,2019,1,1,-0.09978809394971976,1.4240281643476824,-0.7416826871691973,0,5,False,False,False,False,False,False,False,True,False
-0.2679187581586047,-1.477852634002977,1,0,1.341890948861414,9,2015,0,1,-0.776927017185072,0.33318456379773925,-1.7099592428808237,1,5,False,True,False,False,False,False,False,False,False
0.7498652852391752,0.9169415181778662,1,1,0.02868322141527096,5,2008,0,1,-1.6048500823825291,0.44285521348945023,0.5239386376192277,1,7,False,False,False,False,False,False,False,False,True
-0.09065400355911528,0.5351627402939637,1,1,-0.8007111327612404,10,1991,1,1,1.145397078382503,0.45113224365486243,1.2329915484946705,1,4,False,False,False,False,False,False,False,True,False
-0.8292338019111168,1.6457919123198619,1,0,1.4455652431334778,4,1993,0,1,1.6526432702365892,1.5678415634717187,-1.6565896689439623,1,10,True,False,False,False,False,False,False,False,False
-0.34828671781996945,-1.0960738561190744,0,0,-1.180850211758808,4,1991,1,1,1.1617262366134222,0.8753300396322352,-0.0631266756862466,1,10,False,False,False,False,False,False,False,False,False
1.364934062359964,-0.4713449468545066,1,0,-0.8352692308519284,6,2000,0,1,-1.3137046654142248,0.40767783528644863,1.141500850317194,0,10,False,True,False,False,False,False,False,False,False
-0.6421638060457528,1.6804990739456713,0,0,0.9271937717731582,8,1992,1,0,0.39460322865874925,-0.24896655783624883,-1.3058753259303024,1,6,False,False,False,True,False,False,False,False,False
0.24948281221031204,-0.8184165631125998,1,1,-0.4896882499450486,1,2009,0,0,0.9803683515806598,0.44526934728769546,0.592556661252335,0,4,False,False,True,False,False,False,False,False,False
-1.1403751185086008,-1.686095603757833,0,0,-1.5264311926656877,4,1999,0,0,1.14018564490455,-0.23068811622096363,-1.3783054619874713,0,8,False,False,False,False,False,False,False,False,True
1.723700836534553,0.15338396241006114,1,0,-0.2823396614009208,5,2020,1,0,0.14792871070231003,1.4974868070657152,0.6154293357967041,1,0,False,False,False,False,True,False,False,False,False
-0.7582508588899464,0.6045770635455823,1,1,1.0654261641359102,2,1991,1,1,-1.0333295443003565,-0.33484074580239986,-1.4011781365318403,0,9,False,False,False,False,False,False,True,False,False
-1.2719754637841603,1.4028417809391966,1,0,0.27058990805008676,1,2014,0,0,-1.0788427300078123,1.2898713004166271,-0.16986582355996918,1,9,True,False,False,False,False,False,False,False,False
1.0016498734593113,-0.8531237247384091,1,1,-0.1441072690381689,5,1995,0,0,-0.3346500293561323,0.2007520811511448,-1.5193536216777475,0,6,False,False,False,False,False,True,False,False,False
1.1948831638346535,-0.22839481547384138,1,0,-1.284524506030872,9,1999,0,0,-1.5433551673426844,-0.3079403977648104,-0.23467173476901504,0,1,False,True,False,False,False,False,False,False,False
0.5950825481135837,0.2922126089132984,0,0,-1.6646635850284397,10,2008,1,1,-0.8387693611234468,0.970515886534475,0.775538057607288,1,6,False,False,False,False,False,True,False,False,False
0.42968913918956386,1.1945988111843409,0,0,1.5837976354962298,9,2014,1,0,0.959522617668848,1.6975150360631757,0.6383020103410733,0,2,False,False,False,False,False,False,True,False,False
1.066749671720957,1.22930597281015,1,1,-0.1786653671288569,6,1996,1,0,0.488061602363372,-0.2786259159289757,0.1160426082446449,1,7,False,False,True,False,False,False,False,False,False
-1.2468320236809534,-0.401930623602888,0,0,-1.457314996484312,2,2009,0,0,-1.2386600233317024,-0.6448845007484634,1.530336317571469,1,2,True,False,False,False,False,False,False,False,False
-1.4386995840228345,-1.3390239874997396,0,1,0.7198451832290305,1,1990,0,0,-0.86204709732497,-0.48451704129360296,0.7907865073035341,1,3,False,True,False,False,False,False,False,False,False
-1.0980374874713068,-0.8184165631125998,1,0,1.5146814393148538,4,2004,1,0,-1.492630548157276,-1.3122200578348182,-0.8217370480744892,0,1,False,False,False,False,False,True,False,False,False
0.9629541891779134,0.049262477532633187,1,0,-1.3536407022122479,10,2002,1,1,-1.1375582138594154,1.6916521396960087,-0.45958636778864476,0,4,False,False,False,False,False,False,False,False,True
1.6580057200531932,1.5069632658166248,1,0,-1.6646635850284397,3,2008,1,1,1.6123415180070866,0.7777300589317503,-0.6044466399029825,0,4,False,False,True,False,False,False,False,False,False
-0.9373015681485772,0.8475271949262476,1,0,-0.005874876675417014,4,2016,0,1,1.7134433274793734,-0.21896232348662975,-0.7454947995932588,1,2,True,False,False,False,False,False,False,False,False
-0.0706583151204925,-0.6101735933577439,0,0,0.5470546927755906,1,2018,1,0,0.5599793843591226,0.03831536415493131,1.1567493000134401,1,7,False,False,False,False,True,False,False,False,False
0.9801483801120007,-0.4366377852286973,1,0,-1.0080597213053681,6,2009,0,0,-1.5885209241516098,0.03279734404465654,-1.1686392786640876,1,7,False,False,False,False,True,False,False,False,False
-0.3106766138215792,0.8128200333004383,1,1,0.06324131950595893,9,1991,0,0,1.6536855569321798,-1.4239599650678822,0.7069200339741806,0,9,False,False,False,False,False,False,False,False,True
1.5435995657117212,0.5004555786681544,0,1,-1.457314996484312,3,2007,1,0,-0.3019917128942939,-1.036663928577972,-1.222008852600949,1,10,False,False,False,False,False,False,False,False,False
-1.6315826872101098,0.08396963915844251,1,0,-1.31908260412156,2,2011,0,0,0.6913075080035367,-1.5377691298422993,1.4960273057549154,0,1,False,False,True,False,False,False,False,False,False
0.674820170836428,0.6739913867972009,0,0,-0.6970368384891765,6,2019,0,1,-0.5038479029403378,0.7863519653540546,0.3180845667199055,1,9,False,False,False,False,False,False,False,False,False
-0.6884585523082035,0.6739913867972009,1,1,-0.38601395567298474,9,2011,0,1,-1.2077388513625151,-1.636403739313461,-0.2689807465855687,0,5,False,False,False,True,False,False,False,False,False
-0.5562628888129303,1.1251844879327222,1,1,0.6507289870476545,4,1999,1,0,1.7186547609573264,-1.4522398181330405,0.6497383476132578,1,4,False,True,False,False,False,False,False,False,False
0.9268849088070177,-0.0895661689706041,0,0,-1.5955473888470637,7,2000,0,0,-1.7052570340577557,0.22041002779399865,1.427409282121808,0,7,False,False,False,False,False,False,False,False,True
0.8271165789267441,-1.0960738561190744,0,1,-0.07499107285679296,5,2011,0,0,0.8153396247788167,0.2276524291887343,-1.6642138937920854,1,2,False,True,False,False,False,False,False,False,False
1.1486234362910097,0.7434057100488196,0,1,0.5470546927755906,8,2004,0,1,0.9897489318409751,1.0029342546823392,1.450281956666177,1,1,False,True,False,False,False,False,False,False,False
0.4820421238055727,-1.0266595328674557,1,1,1.23821665458935,2,1997,1,0,-1.0183901016635581,-0.524522687093095,1.2444278857668551,1,8,False,False,True,False,False,False,False,False,False
-0.3665664890370642,-0.9225380479900278,1,0,0.5816127908662785,3,2002,1,0,-1.18133425507422,-0.7235162873198788,-1.5689110831905473,0,9,False,False,True,False,False,False,False,False,False
1.0888815020067881,0.5004555786681544,0,0,-1.5264311926656877,10,2021,1,1,-0.8276516363704806,-1.3108405528072495,-0.600634527478921,0,5,False,False,False,False,False,True,False,False,False
-0.45075148904835866,-0.4366377852286973,0,1,-0.9389435251239923,2,2010,0,1,-0.8537088037602453,0.6242601246147332,-0.38334411930741435,1,3,False,False,False,True,False,False,False,False,False
-0.5028943613515273,-0.8531237247384091,0,1,0.5816127908662785,2,2013,0,0,-0.14669099525129622,-0.9263035263724766,-1.0237790065497498,1,10,False,False,True,False,False,False,False,False,False
-0.10091448816947687,0.9169415181778662,1,1,0.9617518698638462,8,1997,0,0,-0.7651144346350452,-0.5307304597171542,-1.3592448998671636,1,10,False,False,False,False,False,False,False,True,False
0.10867254388859195,-1.4084383107513583,0,1,0.9963099679545342,4,1991,0,1,0.224015639480423,-1.040802443660678,-1.1762635035122107,0,0,False,False,False,False,True,False,False,False,False
-0.17550435922773697,0.9516486798036755,1,0,-0.35145585758229675,8,2005,0,1,1.1360164981221876,-1.130470270452643,0.512502300347043,1,10,True,False,False,False,False,False,False,False,False
0.11690194280816525,0.4310412554165357,1,0,1.6183557335869176,9,1996,1,0,-1.5628111856603755,1.5702556972699637,-0.2689807465855687,0,8,False,True,False,False,False,False,False,False,False
0.7324960007110545,0.6392842251713916,1,1,1.6529138316776057,3,2005,0,0,0.2118556280318661,0.5018290534180119,-1.4888567222852553,0,9,False,True,False,False,False,False,False,False,False
0.2327438646207119,-0.29780913872546,1,1,-0.6624787403984885,5,2016,0,1,-0.09144980038499505,0.25248351968497074,0.5277507500432891,0,10,False,False,False,False,True,False,False,False,False
1.0436723360273452,0.014555315906823863,0,1,-0.005874876675417014,9,2004,0,1,1.42368762610519,0.6425385662300184,-1.031403231397873,1,3,False,False,False,True,False,False,False,False,False
1.2971728414690094,-0.9572452096158371,1,1,-1.6646635850284397,9,2018,1,1,-1.0013660856355786,0.27145171381404026,1.2444278857668551,0,7,False,False,False,False,False,False,False,False,False
-0.20271390374053888,-0.02015184571898546,1,1,1.099984262226598,1,2011,0,1,-1.4443379312615785,-0.7259304211181241,0.1922848567258753,1,10,True,False,False,False,False,False,False,False,False
1.3467943660180959,-0.7142950782351719,0,0,-1.180850211758808,3,2017,1,0,-0.9429980306825057,0.5790813349618585,1.5112757554511616,0,0,False,False,False,False,False,False,False,False,False
-0.3318279199808229,1.0904773263069127,1,1,0.6161708889569665,4,2009,1,1,-1.351226986455486,0.04762702309101998,0.9280225545697488,0,5,False,False,False,False,False,False,False,False,False
-1.2597539309206236,0.3616269321649171,1,1,0.5470546927755906,6,2014,1,0,-0.711610384261395,0.7325512692788756,0.8250955191200877,1,8,False,False,False,False,False,True,False,False,False
0.5401381783058795,-1.1307810177448838,1,0,-0.4551301518543607,6,2013,1,0,-0.10812638751444446,-0.9094045897847601,0.9203983297216258,0,8,False,False,False,False,False,False,True,False,False
-1.6256295050129717,0.08396963915844251,1,1,-1.180850211758808,7,2015,0,1,1.6755735775395821,-0.7004095781081033,-1.5269778465258705,1,10,False,False,False,False,False,False,False,False,False
-0.17564443410296374,-1.477852634002977,0,0,0.7544032813197183,6,2002,1,1,-1.1323467803814624,1.468517201486773,0.8517803060885184,1,5,False,False,False,True,False,False,False,False,False
-1.3733546547295419,1.3681346193133874,1,1,-1.6301054869377518,5,1990,0,1,1.533822586939262,1.4140267528978094,1.595142228780515,0,2,False,False,False,False,False,True,False,False,False
-0.924484717065327,-1.0960738561190744,0,0,0.06324131950595893,1,2003,0,0,-0.8116699070380915,-0.1482626908237343,0.3714541406567668,1,6,False,False,True,False,False,False,False,False,False
-0.4423469965347519,-0.5407592701061252,0,0,-0.6624787403984885,3,2006,1,1,1.340304690457943,1.474724974110832,-1.3668691247152867,1,4,False,False,False,True,False,False,False,False,False
0.3400762377632317,-0.22839481547384138,0,1,-1.457314996484312,4,2021,1,0,-0.218956206145577,-0.4317509739891005,-1.2639420892656257,0,9,False,False,False,False,False,False,False,False,False
0.38076798901661113,1.5069632658166248,1,0,-1.180850211758808,3,2018,0,1,-1.6107563736575425,0.813252313391644,0.7869743948794725,1,10,False,False,False,False,False,False,True,False,False
0.43487190957295474,-0.6795879166093626,1,0,1.6529138316776057,6,2013,1,0,0.7632252899992873,-0.0651475129127206,1.2063067615262397,0,4,False,False,False,False,True,False,False,False,False
1.2475513169199226,-0.9225380479900278,1,1,-0.35145585758229675,5,2011,1,1,-0.9749614893472837,0.4418205847187737,1.2711126727352857,1,8,False,False,False,False,False,False,False,True,False
0.3788769782010496,1.7152062355714806,1,1,1.0654261641359102,9,2012,1,1,0.31295743750415317,1.0050035122236922,1.522712092723346,1,1,False,False,False,False,False,True,False,False,False
1.530782714628471,0.11867680078425183,1,1,0.3397061042314627,4,2001,0,1,-0.6994503728128382,1.3043561032060984,0.23803020581461357,0,6,True,False,False,False,False,False,False,False,False
-0.6700737249346886,-0.0895661689706041,0,0,0.3397061042314627,9,2008,1,0,0.31643172648945517,-0.16309236987009773,0.29139977975147485,0,7,False,True,False,False,False,False,False,False,False
-1.2056500103642802,1.0557701646811035,0,0,-1.3536407022122479,3,1997,0,1,1.5254842933745374,-1.399473750828538,1.1300645130450093,0,8,False,False,False,True,False,False,False,False,False
1.7003083323716808,0.2575054472874891,0,1,1.6183557335869176,2,2012,1,0,1.1269833467604027,0.40871246405712514,1.0233253651712868,1,1,False,False,False,False,False,True,False,False,False
1.6898027167296723,-1.0960738561190744,0,1,0.8580775755917823,9,2004,0,1,-1.1514553698006234,0.13901923116744583,0.23803020581461357,1,3,False,False,True,False,False,False,False,False,False
-0.7947053451677157,0.6045770635455823,1,0,-1.0426178193960562,2,1994,0,1,-0.5069747630271095,-0.522453429551742,0.2647149927830442,0,7,False,True,False,False,False,False,False,False,False
1.456052768694984,-1.0613666944932652,0,1,-0.10954917094748093,5,2009,0,1,1.515756284215692,-0.2786259159289757,1.1110039509247018,0,3,False,True,False,False,False,False,False,False,False
1.3159778934682045,-0.05485900734479478,1,0,-0.21322346521954486,2,2019,0,1,0.0631560594609422,-1.3984391220578614,0.9432710042659949,0,9,False,False,False,False,False,False,False,True,False
-0.23370546988446383,1.5763775890682432,1,1,-0.7661530346705524,4,1991,1,1,-0.592789700964068,-0.22172133354176715,0.04361247218747599,1,3,False,False,True,False,False,False,False,False,False
-0.3320380322936631,-1.269609664248121,0,1,-0.31689775949160875,9,2015,0,0,1.083207305545598,0.3262870386598958,1.4235971696977465,0,7,False,False,False,True,False,False,False,False,False
